MFPB34012 MICRO-CREDENTIAL:SOCIAL ENTREPRENEURSHIP PROJECT,Bachelor of Business Administration (Honours),A7942,Universiti Tunku Abdul Rahman (UTAR)
MFPB34022 MICRO-CREDENTIAL: ARTS AND CULTURAL PERFORMANCE,Bachelor of Business Administration (Honours),A7942,Universiti Tunku Abdul Rahman (UTAR)
MFPB34032 MICRO-CREDENTIAL: COMMUNITY PROJECT,Bachelor of Business Administration (Honours),A7942,Universiti Tunku Abdul Rahman (UTAR)
"MFPB34042  MICRO-CREDENTIAL:LANGUAGE, CULTURE AND SOCIAL STUDY ABROAD",Bachelor of Business Administration (Honours),A7942,Universiti Tunku Abdul Rahman (UTAR)
MFPB34052 MICRO-CREDENTIAL: TEAM WORK AND COLLABORATIVE PROJECT,Bachelor of Business Administration (Honours),A7942,Universiti Tunku Abdul Rahman (UTAR)
MFPB34062 MICRO-CREDENTIAL: STUDY SOFT SKILLS AND/OR LIFE SKILLS ABROAD,Bachelor of Business Administration (Honours),A7942,Universiti Tunku Abdul Rahman (UTAR)
"MFPB34072 MICRO-CREDENTIAL: ART,CRAFT, AND DESIGN",Bachelor of Business Administration (Honours),A7942,Universiti Tunku Abdul Rahman (UTAR)
UFCB1213 MICRO-CREDENTIAL: FUNDAMENTALS OF DIGITAL MEDIA TECHNOLOGY,Bachelor of Business Administration (Honours),A7942,Universiti Tunku Abdul Rahman (UTAR)
UFCE2103 MICRO-CREDENTIAL:FINANCIAL TECHNOLOGY,Bachelor of Business Administration (Honours),A7942,Universiti Tunku Abdul Rahman (UTAR)
UFCE2233 MICRO-CREDENTIAL: INFORMATION TECHNOLOGY IN CUSTOMER RELATIONSHIP MANAGEMENT,Bachelor of Business Administration (Honours),A7942,Universiti Tunku Abdul Rahman (UTAR)
MFPB3143  MICRO-CREDENTIAL: BAHASA MELAYU KOMUNIKASI 2,Bachelor of Business Administration (Honours),A7942,Universiti Tunku Abdul Rahman (UTAR)
UFBB1033  MICRO-CREDENTIAL: BUSINESS ACCOUNTING I,Bachelor of Business Administration (Honours),A7942,Universiti Tunku Abdul Rahman (UTAR)
UFBB1113  MICRO-CREDENTIAL: INFORMATION SYSTEMS,Bachelor of Business Administration (Honours),A7942,Universiti Tunku Abdul Rahman (UTAR)
UFBT1013  MICRO-CREDENTIAL: QUANTITATIVE TECHNIQUES I,Bachelor of Business Administration (Honours),A7942,Universiti Tunku Abdul Rahman (UTAR)
UFBN1013  MICRO-CREDENTIAL: MANAGEMENT PRINCIPLES,Bachelor of Business Administration (Honours),A7942,Universiti Tunku Abdul Rahman (UTAR)
MFPB3113  MICRO-CREDENTIAL: HUBUNGAN ETNIK,Bachelor of Business Administration (Honours),A7942,Universiti Tunku Abdul Rahman (UTAR)
MFPB3173 MICRO-CREDENTIAL: MALAYSIAN STUDIES 3,Bachelor of Business Administration (Honours),A7942,Universiti Tunku Abdul Rahman (UTAR)
MFPB32023  MICRO-CREDENTIAL: ENGLISH FOR BUSINESS,Bachelor of Business Administration (Honours),A7942,Universiti Tunku Abdul Rahman (UTAR)
UFFB1173  MICRO-CREDENTIAL: BUSINESS ACCOUNTING II,Bachelor of Business Administration (Honours),A7942,Universiti Tunku Abdul Rahman (UTAR)
UFFH1013  MICRO-CREDENTIAL: ECONOMICS,Bachelor of Business Administration (Honours),A7942,Universiti Tunku Abdul Rahman (UTAR)
UFBB1123  MICRO-CREDENTIAL: QUANTITATIVE TECHNIQUES II,Bachelor of Business Administration (Honours),A7942,Universiti Tunku Abdul Rahman (UTAR)
UFFK1013  MICRO-CREDENTIAL: CORPORATE AND BUSINESS LAW,Bachelor of Business Administration (Honours),A7942,Universiti Tunku Abdul Rahman (UTAR)
UFBB2023  MICRO-CREDENTIAL: ORGANISATIONAL BEHAVIOUR,Bachelor of Business Administration (Honours),A7942,Universiti Tunku Abdul Rahman (UTAR)
UFBB2013  MICRO-CREDENTIAL: ENTREPRENEURSHIP,Bachelor of Business Administration (Honours),A7942,Universiti Tunku Abdul Rahman (UTAR)
UFBE1013  MICRO-CREDENTIAL: PRINCIPLES OF MARKETING,Bachelor of Business Administration (Honours),A7942,Universiti Tunku Abdul Rahman (UTAR)
MFPB34092 MICRO-CREDENTIAL: MUSIC PERFORMANCE,Bachelor of Business Administration (Honours),A7942,Universiti Tunku Abdul Rahman (UTAR)
MFPB34102 MICRO-CREDENTIAL: MANAGING PERSONAL FINANCE,Bachelor of Business Administration (Honours),A7942,Universiti Tunku Abdul Rahman (UTAR)
MFPB34112 MICRO-CREDENTIAL: WORK ETHICS AND EQ,Bachelor of Business Administration (Honours),A7942,Universiti Tunku Abdul Rahman (UTAR)
MFPB34132 MICRO-CREDENTIAL: MANAGEMENT OF SPORTS ACTIVITY,Bachelor of Business Administration (Honours),A7942,Universiti Tunku Abdul Rahman (UTAR)
"MFPB34142 MICRO-CREDENTIAL: CRITICAL THINKING, CREATIVE THINKING AND PROBLEM SOLVING",Bachelor of Business Administration (Honours),A7942,Universiti Tunku Abdul Rahman (UTAR)
MFPB34152 MICRO-CREDENTIAL: LEADERSHIP AND TEAMBUILDING,Bachelor of Business Administration (Honours),A7942,Universiti Tunku Abdul Rahman (UTAR)
MFPB34162 MICRO-CREDENTIAL: BUSINESS PLAN WRITING & PREPARATION,Bachelor of Business Administration (Honours),A7942,Universiti Tunku Abdul Rahman (UTAR)
MFPB34082 MICRO-CREDENTIAL:ORAL COMMUNICATION,Bachelor of Business Administration (Honours),A7942,Universiti Tunku Abdul Rahman (UTAR)
UFBB3113  MICRO-CREDENTIAL: APPLIED ECOMMERCE,Bachelor of Business Administration (Honours),A7942,Universiti Tunku Abdul Rahman (UTAR)
UFBB3033  MICRO-CREDENTIAL: LEADERSHIP AND TEAM BUILDING,Bachelor of Business Administration (Honours),A7942,Universiti Tunku Abdul Rahman (UTAR)
UFCB1003  MICRO-CREDENTIAL: INTRODUCTION TO INTERNET OF THINGS AND ITS APPLICATIONS,Bachelor of Business Administration (Honours),A7942,Universiti Tunku Abdul Rahman (UTAR)
MFPB33023  MICRO-CREDENTIAL: BUSINESS AND SOCIETY,Bachelor of Business Administration (Honours),A7942,Universiti Tunku Abdul Rahman (UTAR)
MFPB33293  MICRO-CREDENTIAL: CONFUCIANISM AND MODERN SOCIETY,Bachelor of Business Administration (Honours),A7942,Universiti Tunku Abdul Rahman (UTAR)
UFAH2003 MICRO-CREDENTIAL: ENGLISH FOR MANAGEMENT,Bachelor of Business Administration (Honours),A7942,Universiti Tunku Abdul Rahman (UTAR)
UFBB3023 MICRO-CREDENTIAL: BUSINESS ETHICS,Bachelor of Business Administration (Honours),A7942,Universiti Tunku Abdul Rahman (UTAR)
UFBK2013 MICRO-CREDENTIAL: BUSINESS FINANCE,Bachelor of Business Administration (Honours),A7942,Universiti Tunku Abdul Rahman (UTAR)
UFBE2013 MICRO-CREDENTIAL: CONSUMER BEHAVIOUR,Bachelor of Business Administration (Honours),A7942,Universiti Tunku Abdul Rahman (UTAR)
MFPB32013  MICRO-CREDENTIAL:BAHASA KEBANGSAAN A,Bachelor of Business Administration (Honours),A7942,Universiti Tunku Abdul Rahman (UTAR)
UFAE1003 MICRO-CREDENTIAL: INTRODUCTION TO GERMAN LANGUAGE,Bachelor of Business Administration (Honours),A7942,Universiti Tunku Abdul Rahman (UTAR)
UFAH1003 MICRO-CREDENTIAL: INTRODUCTION TO FRENCH,Bachelor of Business Administration (Honours),A7942,Universiti Tunku Abdul Rahman (UTAR)
UFAB2013 MICRO-CREDENTIAL: INTRODUCTION TO JAPANESE,Bachelor of Business Administration (Honours),A7942,Universiti Tunku Abdul Rahman (UTAR)
UFAK1003 MICRO-CREDENTIAL: INTRODUCTION TO TAMIL LANGUAGE,Bachelor of Business Administration (Honours),A7942,Universiti Tunku Abdul Rahman (UTAR)
MFEB15203 MICRO-CREDENTIAL: STATISTICAL INFERENCE,Master of Mathematics,A8216,Universiti Tunku Abdul Rahman (UTAR)
MFEB19503 MICRO-CREDENTIAL: STOCHASTIC MODELLING,Master of Mathematics,A8216,Universiti Tunku Abdul Rahman (UTAR)
MFEE16203 MICRO-CREDENTIAL: LINEAR MODELS,Master of Mathematics,A8216,Universiti Tunku Abdul Rahman (UTAR)
MFEB19303 MICRO-CREDENTIAL: MODERN NUMERICAL METHODS,Master of Mathematics,A8216,Universiti Tunku Abdul Rahman (UTAR)
MFEB19703 MICRO-CREDENTIAL: DATA VISUALISATION TECHNIQUES,Master of Mathematics,A8216,Universiti Tunku Abdul Rahman (UTAR)
MFEB15303 MICRO-CREDENTIAL: ADVANCED MATRIX ALGEBRA,Master of Mathematics,A8216,Universiti Tunku Abdul Rahman (UTAR)
MFEE15903 MICRO-CREDENTIAL: DESIGN OF EXPERIMENTS AND QUALITY ENGINEERING,Master of Mathematics,A8216,Universiti Tunku Abdul Rahman (UTAR)
MFEE16003 MICRO-CREDENTIAL: SAMPLING TECHNIQUES,Master of Mathematics,A8216,Universiti Tunku Abdul Rahman (UTAR)
MFEE16603 MICRO-CREDENTIAL: GENERALIZED LINEAR MODELS,Master of Mathematics,A8216,Universiti Tunku Abdul Rahman (UTAR)
MFEB17003 MICRO-CREDENTIAL: APPLIED MULTIVARIATE ANALYSIS,Master of Mathematics,A8216,Universiti Tunku Abdul Rahman (UTAR)
MFEB19603 MICRO-CREDENTIAL: APPLIED STOCHASTIC PROCESSES,Master of Mathematics,A8216,Universiti Tunku Abdul Rahman (UTAR)
MFEB19803 MICRO-CREDENTIAL: PROGRAMMING FOR DATA ANALYTICS,Master of Mathematics,A8216,Universiti Tunku Abdul Rahman (UTAR)
MFEB19903 MICRO-CREDENTIAL: PREDICTIVE MODELING,Master of Mathematics,A8216,Universiti Tunku Abdul Rahman (UTAR)
UFAB1043 MICRO-CREDENTIAL:  INTERPERSONAL COMMUNICATION,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
MFPB34062 MICRO-CREDENTIAL: STUDY SOFT SKILLS AND/OR LIFE SKILLS ABROAD,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
"MFPB34072 MICRO-CREDENTIAL: ART,CRAFT, AND DESIGN",Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
MFPB34082 MICRO-CREDENTIAL: ORAL COMMUNICATION,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
MFPB34092 MICRO-CREDENTIAL: MUSIC PERFORMANCE,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
MFPB34102 MICRO-CREDENTIAL: MANAGING PERSONAL FINANCE,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
MFPB34112 MICRO-CREDENTIAL: WORK ETHICS AND EQ,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
MFPB34132 MICRO-CREDENTIAL: MANAGEMENT OF SPORTS ACTIVITY,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
"MFPB34142 MICRO-CREDENTIAL: CRITICAL THINKING, CREATIVE THINKING AND PROBLEM SOLVING",Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
MFPB34152 MICRO-CREDENTIAL: LEADERSHIP AND TEAMBUILDING,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
MFPB34162 MICRO-CREDENTIAL: BUSINESS PLAN WRITING & PREPARATION,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
MFPB34022 MICRO-CREDENTIAL: ARTS AND CULTURAL PERFORMANCE,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
MFPB34032 MICRO-CREDENTIAL: COMMUNITY PROJECT,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
"MFPB34042 MICRO-CREDENTIAL: LANGUAGE, CULTURE AND SOCIAL STUDY ABROAD",Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
MFPB34052 MICRO-CREDENTIAL: TEAM WORK AND COLLABORATIVE PROJECT,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
UFDB1313 MICRO-CREDENTIAL: FUNCTIONAL FOODS AND NUTRACEUTICALS,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
MFPB32013 MICRO-CREDENTIAL: BAHASA KEBANGSAAN A,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
UFAE1003 MICRO-CREDENTIAL: INTRODUCTION TO GERMAN LANGUAGE,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
UFAK1013 MICRO-CREDENTIAL: INTRODUCTION TO CHINESE LANGUAGE II,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
UFAN1023 MICRO-CREDENTIAL: INTRODUCTION TO CHINESE LANGUAGE III,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
UFAH1003 MICRO-CREDENTIAL: INTRODUCTION TO FRENCH,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
UFAB2013 MICRO-CREDENTIAL: INTRODUCTION TO JAPANESE,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
UFAK1003 MICRO-CREDENTIAL: INTRODUCTION TO TAMIL LANGUAGE,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
UFAN1003 MICRO-CREDENTIAL: INTRODUCTION TO THAI LANGUAGE,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
UFDB2262 MICRO-CREDENTIAL: RESEARCH SEMINAR IN BIOTECHNOLOGY,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
UFDB1303 MICRO-CREDENTIAL: FOOD BIOCHEMISTRY AND TOXICOLOGY,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
UFDB3234 MICRO-CREDENTIAL: FERMENTATION TECHNOLOGY,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
MFPB34012 MICRO-CREDENTIAL: SOCIAL ENTREPRENEURSHIP PROJECT,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
UFCB1613 MICRO-CREDENTIAL: COMPUTER SYSTEMS AND APPLICATIONS,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
UFDB1104 MICRO-CREDENTIAL: CELL BIOLOGY,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
UFDB1114 MICRO-CREDENTIAL: BASIC CHEMISTRY,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
UFDB1134 MICRO-CREDENTIAL: MICROBIOLOGY,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
UFDB3123 MICRO-CREDENTIAL: PRINCIPLES AND APPLICATION OF PHYTOCHEMISTRY,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
UFDB3163 MICRO-CREDENTIAL: FOOD MICROBIOLOGY,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
"UFDB3173 MICRO-CREDENTIAL: AQUACULTURE PRINCIPLES, PRACTICES AND MANAGEMENT",Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
UFDB3223 MICRO-CREDENTIAL: MEDICAL MICROBIOLOGY AND PARASITOLOGY,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
UFDB3114 MICRO-CREDENTIAL: MOLECULAR CLONING AND GENE EXPRESSION,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
UFDB3144 MICRO-CREDENTIAL: BIOANALYTICAL TECHNIQUES,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
UFDE2203 MICRO-CREDENTIAL: HUMAN NUTRITION,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
UFDB3153 MICRO-CREDENTIAL: AGRICULTURAL BIOTECHNOLOGY,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
UFDB3253 MICRO-CREDENTIAL: FOOD BIOTECHNOLOGY,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
UFDE3223 MICRO-CREDENTIAL: ENVIRONMENTAL MICROBIOLOGY,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
UFDB3262 MICRO-CREDENTIAL: BIOMIMETICS,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
"UFDB3272 MICRO-CREDENTIAL: CELL, TISSUE AND ORGAN ENGINEERING",Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
UFDB3214 MICRO-CREDENTIAL: GENOMICS AND BIOINFORMATICS,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
UFDB1204 MICRO-CREDENTIAL: BIODIVERSITY AND CONCEPTS OF ECOLOGY,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
UFDB1224 MICRO-CREDENTIAL: PRINCIPLES OF BIOTECHNOLOGY,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
UFDE2313 MICRO-CREDENTIAL: STATISTICAL ANALYSIS FOR BIOSCIENCE,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
UFDB1164 MICRO-CREDENTIAL: FUNDAMENTAL ORGANIC CHEMISTRY,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
MFPB33053 MICRO-CREDENTIAL: INTRODUCTION TO POLITICAL SCIENCE,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
MFPB33063 MICRO-CREDENTIAL: CULTURE AND COMMUNICATION,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
UFDB2203 MICRO-CREDENTIAL: MOLECULAR BIOLOGY,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
UFDB2214 MICRO-CREDENTIAL: GENETICS,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
UFDE2223 MICRO-CREDENTIAL: PLANT TISSUE CULTURE,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
UFDB2244 MICRO-CREDENTIAL: ENZYMOLOGY,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
UFJB1093 MICRO-CREDENTIAL: INTRODUCTION TO KOREAN,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
UFLH1003 MICRO-CREDENTIAL:  INTRODUCTION TO CHINESE LANGUAGE I,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
MFPB3123 MICRO-CREDENTIAL: TAMADUN ISLAM DAN TAMADUN ASIA,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
MFPB3143 MICRO-CREDENTIAL: BAHASA MELAYU KOMUNIKASI 2,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
UFDB2124 MICRO-CREDENTIAL: BIOCHEMISTRY,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
UFDB2134 MICRO-CREDENTIAL: PHYSIOLOGY,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
UFDB2143 MICRO-CREDENTIAL: ANIMAL TISSUE CULTURE,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
UFAH2033 MICRO-CREDENTIAL: ETHICS AND CONTEMPORARY SOCIAL ISSUES,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
UFBB2023 MICRO-CREDENTIAL: ORGANISATIONAL BEHAVIOUR,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
MFPB32053 MICRO-CREDENTIAL: ENGLISH FOR SCIENCE,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
UFJB1073 MICRO-CREDENTIAL: COMMUNICATIVE TAMIL FOR HEALTH SCIENCES,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
UFBB1011 MICRO-CREDENTIAL: SUN ZI'S ART OF WAR AND BUSINESS STRATEGIES,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
UFAB2003 MICRO-CREDENTIAL: INTRODUCTION TO SOCIOLOGY,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
UFBB2013 MICRO-CREDENTIAL: ENTREPRENEURSHIP,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
MFPB3113 MICRO-CREDENTIAL: HUBUNGAN ETNIK,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
MFPB3173 MICRO-CREDENTIAL: MALAYSIAN STUDIES 3,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
UFDB1121 MICRO-CREDENTIAL: BASIC LABORATORY SKILLS FOR BIOSCIENCE,Bachelor of Science (Honours) Biotechnology,A9423,Universiti Tunku Abdul Rahman (UTAR)
UKFB2103 MICRO-CREDENTIAL: FINANCIAL TECHNOLOGY,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UKFB2333 MICRO-CREDENTIAL: SOCIAL MEDIA STRATEGIES FOR BUSINESS,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UKFB2063 MICRO-CREDENTIAL: APPLIED MICROECONOMICS,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UKFB3133 MICRO-CREDENTIAL: BUSINESS ANALYTICS,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
MFPB33023 MICRO-CREDENTIAL: BUSINESS AND SOCIETY,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFPB3123 MICRO-CREDENTIAL: TAMADUN ISLAM DAN TAMADUN ASIA (TITAS),Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
"MFPB34142 MICRO-CREDENTIAL: CRITICAL THINKING, CREATIVE THINKING AND PROBLEM SOLVING",Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFKC1053 MICRO-CREDENTIAL: BUSINESS LAW,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFKC3013 MICRO-CREDENTIAL: E-COMMERCE,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFKB1053MICRO-CREDENTIAL: BUSINESS LAW,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFKC2023 MICRO-CREDENTIAL: MACROECONOMICS II,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFKI2013 MICRO-CREDENTIAL: BUSINESS FINANCE,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFKC3103 MICRO-CREDENTIAL: INTERNATIONAL BUSINESS,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFKC2043 MICRO-CREDENTIAL: ECONOMIC DEVELOPMENT,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFKC3363 MICRO-CREDENTIAL: ISLAMIC FINANCE,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFKC3094 MICRO-CREDENTIAL: INTERNATIONAL TRADE THEORY AND POLICY,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFKC3104 MICRO-CREDENTIAL: CURRENT ISSUES IN GLOBAL ECONOMICS,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFKC3124 MICRO-CREDENTIAL: MONETARY ECONOMICS,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UKFC3093 MICRO-CREDENTIAL: GLOBAL ENVIRONMENTAL ECONOMICS,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UKFC3133 MICRO-CREDENTIAL: BUSINESS ANALYTICS,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFKC1013 MICRO-CREDENTIAL: FINANCIAL ACCOUNTING FRAMEWORK I,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFKC1113 MICRO-CREDENTIAL: INFORMATION SYSTEMS,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFKC1023 MICRO-CREDENTIAL: MICROECONOMICS I,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFKF1013 MICRO-CREDENTIAL: QUANTITATIVE TECHNIQUES I,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFKC1033 MICRO-CREDENTIAL: MACROECONOMICS I,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFKC2013 MICRO-CREDENTIAL: MICROECONOMICS II,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFKF1023 MICRO-CREDENTIAL: QUANTITATIVE TECHNIQUES II,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFKI1013 MICRO-CREDENTIAL: MANAGEMENT PRINCIPLES,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFKC2053 MICRO-CREDENTIAL: MALAYSIAN ECONOMY,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFKL1013 MICRO-CREDENTIAL: PRINCIPLES OF MARKETING,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFKC3053 MICRO-CREDENTIAL: INTERNATIONAL FINANCE MANAGEMENT,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
